Product URL,Product Name,Product Price,Rating,Number of Reviews,Description,ASIN,Product Description,Manufacturer
https://www.amazon.in/ADISA-Laptop-Backpack-Office-College/dp/B0BXQD8DZX/ref=sr_1_304?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-304,ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Grey),599,3.8,80,"Amazon.in: Buy ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Grey) online at low price in India on Amazon.in. Check out ADISA Large Laptop Backpack Office Bag College Travel Back Pack with USB (Grey) reviews, ratings, features, specifications and more at Amazon.in",B0BXQD8DZX,"High Quality large and spacious laptop backpack with 1 main laptop compartment and 1 front easy-access pocket. It is ideal for carrying laptop inside with padding for safety and space for laptop accessories like charger, etc. It also has organiser for pens, visiting cards, etc along with space for carrying papers, files, etc. It has provision for holding bottles on one side and has USB charging slot on the other side. It has padded shoulder straps for your comfort.",Visit the ADISA Store
https://www.amazon.in/FATMUG-Compartment-Shoulder-Training-Overnight/dp/B08PC3FZWV/ref=sr_1_303?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-303,"FATMUG Sports Duffel Gym Bag for Men, Women with Wet Pocket and Shoe Compartment (Light Grey 32L)",1099,4.4,237,"Buy FATMUG Sports Duffel Gym Bag for Men, Women with Wet Pocket and Shoe Compartment (Light Grey 32L) from Sports Duffles at Amazon.in. 30 days free exchange or return",B08PC3FZWV,,Visit the FATMUG Store
https://www.amazon.in/Aristocrat-Cadet-Polyester-Luggage-Duffle/dp/B09X74T7BP/ref=sr_1_302?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-302,Aristocrat Polyester 28 Cms Travel Bag(DFCAD53ENBL_Navy Blue),899,3.9,181,Aristocrat Polyester 28 Cms Travel Bag(DFCAD53ENBL_Navy Blue) : Amazon.in: Fashion,B09X74T7BP,One stop solution for all your travel needs,Visit the Aristocrat Store
https://www.amazon.in/PANCA-Polyester-Rain-Guard-Waterproof-Backpack/dp/B0C8SQS2DD/ref=sr_1_301?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-301,"PANCA Bag Cover Polyester Fabric Rain-Guard Rain & Dust Cover Waterproof for Laptops Casual Backpack with Pouch, Black",250,5.0,2,"Buy PANCA Bag Cover Polyester Fabric Rain-Guard Rain & Dust Cover Waterproof for Laptops Casual Backpack with Pouch, Black from Laptop Backpacks at Amazon.in. 30 days free exchange or return",B0C8SQS2DD,"Introducing the PANCA Waterproof Bag Cover, a reliable and essential accessory to keep your belongings safe and dry. This versatile cover is designed to protect all sizes of bags, ensuring that your laptop, mobile phone, water bottle, and other valuables remain dry even in the heaviest rainstorms. Ultimate Rain Protection: Don't let rain ruin your day or damage your belongings. The PANCA Waterproof Bag Cover acts as a shield, keeping your bag and its contents completely dry. Crafted with high-quality waterproof material, this cover prevents water from seeping in, providing reliable protection even in the most challenging weather conditions. Say goodbye to soggy bags and hello to peace of mind. Covers All Sizes: No matter the size or shape of your bag, the PANCA Waterproof Bag Cover has got you covered. Its adjustable design ensures a snug fit for various bag sizes, from backpacks to messenger bags and everything in between. It offers full coverage, protecting your entire bag from rainwater and keeping your belongings safe and dry. Long-lasting Durability: Built to last, the PANCA Waterproof Bag Cover is made from premium quality materials that guarantee its longevity. It withstands regular use and keeps performing its protective function for years to come. Rest assured that your investment in this bag cover will pay off with its exceptional durability and long life. Easy to Store and Carry: Convenience is key, and the PANCA Waterproof Bag Cover excels in this aspect. It folds down compactly, making it easy to store in your bag or carry it separately. It takes up minimal space, allowing you to have it on hand whenever you need protection from the rain. Never get caught unprepared for wet weather again. Dustproof and Easy to Clean: Not only does the PANCA Waterproof Bag Cover protect against rain, but it also acts as a shield against dust and dirt. It keeps your bag clean and free from unwanted particles. Additionally, this cover is effortless to clean.",Visit the PANCA Store
https://www.amazon.in/Wildcraft-Hopper-Laptop-Backpack-Blue/dp/B07YNL6H8H/ref=sr_1_300?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-300,Wildcraft Hopper 1.0 Laptop Backpack 24L (Blue),1390,4.5,8,Buy Wildcraft Hopper 1.0 Laptop Backpack 24L (Blue) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B07YNL6H8H,This Laptop Backpack ha capacity of 24 L. This comes in blue colour.,Brand: Wildcraft
https://www.amazon.in/DailyObjects-Lush-Midnight-Trapeze-Crossbody/dp/B082HZVTRG/ref=sr_1_299?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-299,DailyObjects Trapeze Sling Crossbody Bag for Girls and Women | Made with Durable Vegan Leather Material | Carefully Handcrafted | Zip Closure | Adjustable and Detachable Straps | Multicolor,999,4.0,1250,DailyObjects Trapeze Sling Crossbody Bag for Girls and Women | Made with Durable Vegan Leather Material | Carefully Handcrafted | Zip Closure | Adjustable and Detachable Straps | Multicolor : Amazon.in: Fashion,B082HZVTRG,,Visit the DailyObjects Store
https://www.amazon.in/WildHorn-Leather-Laptop-Messenger-Dimension/dp/B079HQKSZN/ref=sr_1_298?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-298,WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch,2629,4.2,949,WildHorn Leather Laptop Bag for Men I Fits Upto 15.6 Inch Laptop/MacBook I Padded Laptop Compartment I Carry Handles with Adjustable Strap I DIMENSION : L-16 inch W-4 inch H-12 inch : Amazon.in: Fashion,B079HQKSZN,,Visit the WildHorn Store
https://www.amazon.in/FUR-JADEN-Waterproof-Charging-BM25_Navy/dp/B07FMBQ891/ref=sr_1_297?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-297,FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women,749,4.0,6150,Buy FUR JADEN 15.6 Anti Theft Laptop Backpack with USB Charging Port Unisex Bag for College Office Suitable for Men Women from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B07FMBQ891,,Brand: FUR JADEN
https://www.amazon.in/India-Dell-EcoLoop-Urban-Backpack/dp/B09V1L5TXN/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1690057297&sprefix=ba%2Caps%2C283&sr=8-288,(India) Dell EcoLoop Urban Backpack - Blue - CP4523B,1999,4.0,38,"Amazon.in: Buy (India) Dell EcoLoop Urban Backpack - Blue - CP4523B online at low price in India on Amazon.in. Check out (India) Dell EcoLoop Urban Backpack - Blue - CP4523B reviews, ratings, features, specifications and more at Amazon.in",B09V1L5TXN,,Visit the Dell Store
https://www.amazon.in/gp/bestsellers/electronics/1389022031/ref=sr_bs_14_1389022031_1,"Dyazo Water Resistant Camera Bag/Case Shoulder Strap Space for Photography Lens and Accessories Compatible for Nikon, Canon, Sony, Panasonic, Samsung & Other SLR/DSLR etc (Black & Silver)",799,4.4,413,Amazon.in Bestsellers: The most popular items in Camera Cases,ASIN not available,,
https://www.amazon.in/F-Gear-Hunter-Black-Rucksack-Black/dp/B07DCDTL21/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1690057297&sprefix=ba%2Caps%2C283&sr=8-286,"F Gear Hunter 75 Ltrs Black Rucksack (Black, Grey Diamond)",1890,4.2,1968,"F Gear Hunter 75 Ltrs Black Rucksack (Black, Grey Diamond) : Amazon.in: Industrial & Scientific",B07DCDTL21,This immaculate and flawless hiking bag by f gear has many features and functions. reflective printing along with inbuilt rain cover in a concealed pocket makes it most adapted for rainy conditions. it has a soft shell that is brilliant and soothing of the skin. the bag is equipped with a butterfly lock. it has hip belt for strong support and a helmet compartment for storing and carrying the helmet. the hiking bag has two kinds of locks. one is a butterfly lock and the other is a drawstring lock. the bag has a sturdy handle strap and a padded strap type. it has an adjustable shoulder strap. ladder lock allows you to adjust and lock the straps depending on your height for improved comfort. this hiking bag is an excellent travel gear. it has expandability. the bag can be enlarged. other features the drawstring closure of this stylish and trendy bag ensures ease and finesse. Material : Polyester,Visit the F Gear Store
https://www.amazon.in/F-Gear-Enzo-Red-Sports-Waist-Bag/dp/B0862LF7HS/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1690057297&sprefix=ba%2Caps%2C283&sr=8-285,F Gear Enzo Sports Waist Bag (.Red),236,4.2,910,"F Gear Enzo Sports Waist Bag (.Red) : Amazon.in: Bags, Wallets and Luggage",B0862LF7HS,The product will be an excellent pick for you. It ensures an easy maintenance.,Visit the F Gear Store
https://www.amazon.in/Kidish-Print-Multiutility-Diaper-Travel/dp/B08LDWSVH2/ref=sr_1_284?crid=2M096C61O4MLT&keywords=bags&qid=1690057297&sprefix=ba%2Caps%2C283&sr=8-284,"My Fav Multiutility Wet Dry Pouch with Zipper, Reusable & Washable Organizer Bag for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries (Multicolor)",249,4.1,39,"My Fav Multiutility Wet Dry Pouch with Zipper, Reusable & Washable Organizer Bag for Travel, Beach, Pool, Stroller, Diapers, Dirty Gym Clothes, Wet Swimsuits, Toiletries (Multicolor) : Amazon.in: Baby Products",B08LDWSVH2,,Visit the MY FAV Store
https://www.amazon.in/ADISA-Backpack-Office-College-Travel/dp/B09Y8FMDVB/ref=sr_1_305?crid=2M096C61O4MLT&keywords=bags&qid=1690057303&sprefix=ba%2Caps%2C283&sr=8-305,ADISA Backpack Office Bag College Travel Back Pack 32 Ltrs (Navy Blue),499,4.0,202,"ADISA Backpack Office Bag College Travel Back Pack 32 Ltrs (Navy Blue) : Amazon.in: Bags, Wallets and Luggage",B09Y8FMDVB,,Visit the ADISA Store
https://www.amazon.in/Puma-Limoges-Laptop-Backpack-7471402/dp/B072QF243M/ref=sr_1_296?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-296,Puma 24 ltrs (15 Cms) Backpack(074714 02_Pink),969,3.9,344,Buy Puma 24 ltrs (15 Cms) Backpack(074714 02_Pink) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B072QF243M,"Two-way zip opening into main compartment, zip opening into front pocket, lining laptop compartment inside main compartment, 150D Polyester lining with PU backing, adjustable, padded and curved shoulder straps with reflective Cat branded loop and stitching detail, reflective Durabase logo tape on right side, webbing carry handle, padded back, PUMA branded metal zip puller, graphic print on front with integrated Cat and PUMA word marked logo.",Brand: Puma
https://www.amazon.in/Gear-LOGI-Q-Resistant-Backpack-Black-White/dp/B0BTJ2VV17/ref=sr_1_295?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-295,Gear LOGI-Q 27L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black-White),945,5.0,2,Buy Gear LOGI-Q 27L Water Resistant Laptop Bag/Backpack/Office Bag for Men/Women (Black-White) from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B0BTJ2VV17,Each Gear Bag is born in our in-house design & prototyping studio & characterises a recognisable aesthetic & functionality,Visit the Gear Store
https://www.amazon.in/Creeper-Womens-Leather-Capacity-Shoulder/dp/B09HCWSDPB/ref=sr_1_294?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-294,creeper Women's Leather Large Capacity Shoulder Bags,458,3.7,838,Buy creeper Women's Leather Large Capacity Shoulder Bags (Maroon) from Hobos & Shoulder Bags at Amazon.in. 30 days free exchange or return,B09HCWSDPB,"Creeper handbags is the latest hand bag for women. It is durable, light-weight and comes in multiple colours. Creeper is a stylish ladies hand bag made from premium man-made leather. It has a well-stitched inner lining for easy accessibility and storage. The hand bag can be paired with a cute skater dress or denim jumpsuit. It can also be used as a stylish gift for your loved ones. CREEPER products are designed by our own designers to meet your needs with their unique inspiration, Working hard to ensure high-quality through multiple checking. Our products combine the cultural ambitions of her spiritual with the traditional art of leather craft to create the perfect companion that suits your lifestyle. From high-end fashionable bags and wallets to stylish and sophisticated accessories, CREEPER promises to serve you with diverse high quality, and value for money products. Carry your essential in Creeper' s women's handbag that is crafted for the chic in you! Made with good quality material this bag will upgrade your overall sassy look.",Visit the creeper Store
https://www.amazon.in/Baggit-GG-Womens-Laptop-Bag/dp/B0BWRYTLHV/ref=sr_1_293?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-293,Baggit GG Women's Laptop Bag - Large,1667,Rating not available,0,Baggit GG Women's Laptop Bag - Large (Grey) : Amazon.in: Beauty,B0BWRYTLHV,"The laptop bag has a special compartment that is slightly larger than the laptop, and designed to protect the device from bumps, scratches, water and dust in everyday use.",Visit the Baggit Store
https://www.amazon.in/India-Dell-EcoLoop-Urban-Backpack/dp/B09V1L5TXN/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-292,(India) Dell EcoLoop Urban Backpack - Blue - CP4523B,1999,4.0,38,"Amazon.in: Buy (India) Dell EcoLoop Urban Backpack - Blue - CP4523B online at low price in India on Amazon.in. Check out (India) Dell EcoLoop Urban Backpack - Blue - CP4523B reviews, ratings, features, specifications and more at Amazon.in",B09V1L5TXN,,Visit the Dell Store
https://www.amazon.in/MOKOBARA-Work-Backpack-Resistant-Reflection/dp/B0C9J8JJ6C/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-291,"MOKOBARA The Work Backpack - II Black Nylon Water Resistant (16"") Laptop | Work | Travel Bag for Men and Women",8999,4.0,1,"Buy MOKOBARA The Work Backpack - II Black Nylon Water Resistant (16"") Laptop | Work | Travel Bag for Men and Women (Reflection Day) from Laptop Backpacks at Amazon.in. 30 days free exchange or return",B0C9J8JJ6C,,Visit the MOKOBARA Store
https://www.amazon.in/Gear-Polyester-Laptop-Backpack-LBPECO1000109/dp/B012NW1H1I/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1690057300&sprefix=ba%2Caps%2C283&sr=8-290,Gear ECO 1 Black Orange Red Laptop Backpack,829,4.3,1398,Buy Gear Eco1 24L Water Resistant Laptop Bag/Backpack/Office Bag For Men/Women-Black Orangered from Laptop Backpacks at Amazon.in. 30 days free exchange or return,B012NW1H1I,,Brand: Gear
https://www.amazon.in/Gear-Superior-Backpack-Orange-Black-BKPSPRIOR0601/dp/B08D76PV8B/ref=sr_1_283?crid=2M096C61O4MLT&keywords=bags&qid=1690057297&sprefix=ba%2Caps%2C283&sr=8-283,Gear Superior 16L Water Resistant School Bag//Backpack/College Bag for Men/Women - Orange Black,385,3.9,1789,Gear Superior 16L Water Resistant School Bag//Backpack/College Bag for Men/Women - Orange Black : Amazon.in: Fashion,B08D76PV8B,The product will be an excellent pick for you. It ensures an easy maintenance.,Visit the Gear Store
https://www.amazon.in/PUMA-Laptop-Backpack-IND-Red-Peacoat/dp/B08BTPS12W/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1690057297&sprefix=ba%2Caps%2C283&sr=8-282,Puma unisex-adult PUMA Laptop Backpack IND III Puma Red-Peacoat Laptop,1125,2.8,29,"Buy Puma Unisex-Adult Laptop Backpack IND III, Red-Peacoat, X (7837201) from Laptop Backpacks at Amazon.in. 30 days free exchange or return",B08BTPS12W,,Brand: Puma
